provider_id,vendor,asn,cidr,start_ip,end_ip,org,scope,status
datacamp-limited,Datacamp Limited,AS212238,64.137.94.0/23,64.137.94.0,64.137.95.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.139.44.0/23,64.139.44.0,64.139.45.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.139.56.0/23,64.139.56.0,64.139.57.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.144.206.0/23,64.144.206.0,64.144.209.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.144.208.0/23,64.144.206.0,64.144.209.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.144.222.0/23,64.144.222.0,64.144.223.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.145.4.0/23,64.145.4.0,64.145.5.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.202.100.0/24,64.202.99.0,64.202.100.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.202.103.0/24,64.202.103.0,64.202.103.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.202.105.0/24,64.202.105.0,64.202.106.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.202.106.0/24,64.202.105.0,64.202.106.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.202.99.0/24,64.202.99.0,64.202.100.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.204.170.0/24,64.204.170.0,64.204.170.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.204.172.0/24,64.204.172.0,64.204.172.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.204.202.0/24,64.204.202.0,64.204.202.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.204.207.0/24,64.204.207.0,64.204.207.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.204.242.0/24,64.204.242.0,64.204.242.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.204.252.0/24,64.204.252.0,64.204.252.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.50.189.0/24,64.50.189.0,64.50.189.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.8.224.0/23,64.8.224.0,64.8.225.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.8.228.0/22,64.8.228.0,64.8.231.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.8.234.0/23,64.8.234.0,64.8.235.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.8.238.0/23,64.8.238.0,64.8.239.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,65.75.204.0/23,65.75.204.0,65.75.206.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,65.75.206.0/24,65.75.204.0,65.75.206.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.134.84.0/23,66.134.84.0,66.134.85.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.167.68.0/23,66.167.68.0,66.167.69.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.225.193.0/24,66.225.193.0,66.225.193.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.225.196.0/24,66.225.196.0,66.225.196.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.225.199.0/24,66.225.199.0,66.225.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.225.238.0/24,66.225.238.0,66.225.238.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.225.242.0/24,66.225.242.0,66.225.242.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.251.128.0/24,66.251.128.0,66.251.128.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.56.80.0/23,66.56.80.0,66.56.82.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.56.82.0/24,66.56.80.0,66.56.82.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.56.84.0/23,66.56.84.0,66.56.86.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.56.86.0/24,66.56.84.0,66.56.86.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.78.44.0/23,66.78.44.0,66.78.45.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.93.162.0/23,66.93.162.0,66.93.167.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.93.164.0/22,66.93.162.0,66.93.167.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.93.51.0/24,66.93.51.0,66.93.52.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.93.52.0/24,66.93.51.0,66.93.52.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.93.6.0/23,66.93.6.0,66.93.7.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,66.95.204.0/23,66.95.204.0,66.95.205.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,68.167.136.0/23,68.167.136.0,68.167.137.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,68.167.154.0/23,68.167.154.0,68.167.157.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,68.167.156.0/23,68.167.154.0,68.167.157.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,68.167.72.0/23,68.167.72.0,68.167.73.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,68.67.198.0/24,68.67.198.0,68.67.198.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,69.3.210.0/23,69.3.210.0,69.3.211.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,69.46.95.0/24,69.46.95.0,69.46.95.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,69.91.147.0/24,69.91.147.0,69.91.148.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,69.91.148.0/24,69.91.147.0,69.91.148.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,69.91.150.0/24,69.91.150.0,69.91.150.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,69.91.182.0/24,69.91.182.0,69.91.182.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,72.14.155.0/24,72.14.155.0,72.14.155.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,72.244.252.0/22,72.244.252.0,72.244.255.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,72.244.46.0/23,72.244.46.0,72.244.47.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,72.63.110.0/23,72.63.110.0,72.63.111.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,72.9.255.0/24,72.9.255.0,72.9.255.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,74.0.100.0/22,74.0.100.0,74.0.103.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,74.0.40.0/23,74.0.40.0,74.0.41.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,74.0.96.0/23,74.0.96.0,74.0.98.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,74.0.98.0/24,74.0.96.0,74.0.98.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,74.115.0.0/23,74.115.0.0,74.115.1.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,74.124.220.0/22,74.124.220.0,74.124.223.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,74.91.48.0/24,74.91.48.0,74.91.48.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,75.102.11.0/24,75.102.11.0,75.102.11.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,75.102.18.0/24,75.102.18.0,75.102.18.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,75.102.28.0/23,75.102.28.0,75.102.29.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,75.153.116.0/22,75.153.116.0,75.153.119.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,75.153.124.0/22,75.153.124.0,75.153.127.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,75.153.85.0/24,75.153.85.0,75.153.85.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,77.243.86.0/23,77.243.86.0,77.243.87.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,77.36.2.0/23,77.36.2.0,77.36.3.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,77.36.54.0/23,77.36.54.0,77.36.55.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,77.74.225.0/24,77.74.225.0,77.74.225.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,77.90.178.0/24,77.90.178.0,77.90.178.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.132.0/22,79.121.132.0,79.121.135.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.140.0/22,79.121.140.0,79.121.145.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.144.0/23,79.121.140.0,79.121.145.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.150.0/23,79.121.150.0,79.121.151.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.156.0/23,79.121.156.0,79.121.157.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.166.0/23,79.121.166.0,79.121.169.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.168.0/23,79.121.166.0,79.121.169.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.178.0/23,79.121.178.0,79.121.181.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.180.0/23,79.121.178.0,79.121.181.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.184.0/23,79.121.184.0,79.121.185.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.212.0/22,79.121.212.0,79.121.219.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.216.0/22,79.121.212.0,79.121.219.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.121.232.0/22,79.121.232.0,79.121.235.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.128.0/23,79.127.128.0,79.127.129.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.131.0/24,79.127.131.0,79.127.132.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.132.0/24,79.127.131.0,79.127.132.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.134.0/23,79.127.134.0,79.127.136.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.136.0/24,79.127.134.0,79.127.136.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.139.0/24,79.127.139.0,79.127.139.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.141.0/24,79.127.141.0,79.127.142.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.142.0/24,79.127.141.0,79.127.142.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.144.0/22,79.127.144.0,79.127.147.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.149.0/24,79.127.149.0,79.127.150.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.150.0/24,79.127.149.0,79.127.150.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.154.0/23,79.127.154.0,79.127.156.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.156.0/24,79.127.154.0,79.127.156.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.160.0/24,79.127.160.0,79.127.160.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.162.0/24,79.127.162.0,79.127.162.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.164.0/24,79.127.164.0,79.127.164.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.169.0/24,79.127.169.0,79.127.169.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.174.0/23,79.127.174.0,79.127.176.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.176.0/24,79.127.174.0,79.127.176.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.180.0/22,79.127.180.0,79.127.187.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.184.0/22,79.127.180.0,79.127.187.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.127.189.0/24,79.127.189.0,79.127.189.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.135.105.0/24,79.135.105.0,79.135.105.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.98.183.0/24,79.98.183.0,79.98.183.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,79.99.150.0/23,79.99.150.0,79.99.151.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,80.174.250.0/24,80.174.250.0,80.174.250.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.17.122.0/24,81.17.122.0,81.17.122.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.180.112.0/21,81.180.112.0,81.180.125.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.180.120.0/22,81.180.112.0,81.180.125.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.180.124.0/23,81.180.112.0,81.180.125.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.181.48.0/23,81.181.48.0,81.181.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.181.50.0/24,81.181.48.0,81.181.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.181.54.0/23,81.181.54.0,81.181.63.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.181.56.0/21,81.181.54.0,81.181.63.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.90.188.0/23,81.90.188.0,81.90.189.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.95.50.0/23,81.95.50.0,81.95.51.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,81.95.56.0/21,81.95.56.0,81.95.63.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.108.108.0/23,82.108.108.0,82.108.109.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.108.112.0/23,82.108.112.0,82.108.113.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.108.160.0/23,82.108.160.0,82.108.161.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.108.74.0/23,82.108.74.0,82.108.75.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.140.182.0/23,82.140.182.0,82.140.183.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.149.76.0/23,82.149.76.0,82.149.77.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.149.80.0/22,82.149.80.0,82.149.83.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.152.55.0/24,82.152.55.0,82.152.55.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.153.145.0/24,82.153.145.0,82.153.145.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,82.163.10.0/23,82.163.10.0,82.163.11.255,Datacamp Limited,provider_allocated,candidate
